EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES - EBSERH;;;;;;;;;
HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO MARANHÃO - HU-UFMA;;;;;;;;;
;;;;;;;;;
MOVIMENTAÇÃO FINANCEIRA;;;;;;;;;
ATUALIZADO ATÉ: NOVEMBRO/2020;;;;;;;;;
;;;;;;;;;
MÊS;DATA DE RECEBIMENTO;CÓDIGO UG EMITENTE;DESCRIÇÃO DA UG EMITENTE;CATEGORIA DO GASTO;PROGRAMAÇÃO FINANCEIRA;VINCULAÇÃO DO PAGAMENTO;CÓDIGO DA FONTE DO RECURSO;OBSERVAÇÃO;VALOR
JUN;25/06/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004121;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100150714;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 17.06.20.;R$ 46.630,09
JUN;25/06/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004172;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100150714;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 17.06.20.;R$ 46.630,09
JUN;26/06/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004283;CREDITOS EXTRAORDINARIOS;6353000000;REPASSE FINANCEIRO PARA ATENDER AO ENFRENTAMENTO A COVID-19.;R$ 683.514,17
JUL;02/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004321;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 01.07.2020 - FAEC     - PARCELA E COMP. 03/2020;R$ 37.559,68
JUL;02/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004370;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 01.07.2020 - TETO MAC - PARCELA 07/2020 - COMP. 06/2020;R$ 5.343.761,00
JUL;03/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004457;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 01.07.20.;R$ 6.240,00
JUL;03/07/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF442892;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;151002788;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. DEZ DE 2019 - PROC. 25000178188201940 - MA/EBSERH HU-UFMA - 155010-26443;R$ 29.200,00
JUL;07/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004479;CREDITOS EXTRAORDINARIOS;6353000000;REPASSE FINANCEIRO PARA ATENDER AO ENFRENTAMENTO A COVID-19.;R$ 637.755,67
JUL;07/12/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008631;CREDITOS EXTRAORDINARIOS;6353000000;DEVOLUCAO DE SALDO FINANCEIRO PARA POSTERIOR DEVOLUCAO DO ORCAMENTO.;-R$ 123.512,02
JUL;09/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004613;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 08.07.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 41.229,71
JUL;09/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004614;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 08.07.2020 - FAEC     - PARCELA E COMP. 03/2020;R$ 120.966,40
JUL;15/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004651;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 15.07.20.;R$ 26.265,43
JUL;17/07/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF443066;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;151019459;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. DEZ DE 2019 - PROC. 25000064498201988 - MA/EBSERH HU-UFMA - 155010-26443;R$ 10.360,05
JUL;17/07/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF443101;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;151002788;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. DEZ DE 2019 - PROC. 25000178188201940 - MA/EBSERH HU-UFMA - 155010-26443;R$ 5.600,00
JUL;20/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007308;CREDITOS EXTRAORDINARIOS;6353000000;RECOLHIMENTO DE FINANCEIRO PARA PROCEDER AO ESTORNO DE ORCAMENTO.;-R$ 30.748,18
JUL;22/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004837;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 22.07.20.;R$ 86.487,48
JUL;23/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF004946;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 22.07.2020 - FAEC     - PARCELA E COMP. 03/2020;R$ 30.653,40
JUL;23/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005000;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 22.07.2020 - TETO MAC - PARCELA 12/2019 - COMP. 11/2019;R$ 10.236,66
JUL;27/07/2020;154041;FUNDACAO UNIVERSIDADE DO MARANHAO;INVESTIMENTO;154041152582020PF000218;CUST/INV-EMENDAS IMPOSITIVAS DE BANCADA RP7;8188000000;LIBERACAO EMENDAS PARLAMENTARES - EMENDA: 71110011 PTRES: 151404 UO: 26394 UG:Ž155010 EMPENHO: 2019NE803005 AUTOR: BANCADA DO MARANHAO;R$ 23.119,68
JUL;27/07/2020;154041;FUNDACAO UNIVERSIDADE DO MARANHAO;INVESTIMENTO;154041152582020PF000219;CUST/INV-EMENDAS IMPOSITIVAS DE BANCADA RP7;8188000000;LIBERACAO EMENDAS PARLAMENTARES - EMENDA: 71110011 PTRES: 151404 UO: 26394 UG:Ž155010 EMPENHO: 2019NE804220 AUTOR: BANCADA DO MARANHAO;R$ 217.000,00
JUL;29/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005106;CREDITOS EXTRAORDINARIOS;6353000000;REPASSE FINANCEIRO REFERENTE A COVID-19/MS CONFORME APURACAO EM 29.07.20;R$ 629.317,43
JUL;30/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005163;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 29.07.2020 - TETO MAC - PARCELA 08/2020 - COMP. 07/2020;R$ 6.092.233,10
JUL;31/07/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005218;CREDITOS EXTRAORDINARIOS;6353000000;REPASSE FINANCEIRO REFERENTE A COVID-19/MS CONFORME APURACAO EM 31.07.20;R$ 2.152.581,16
AGO;05/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005258;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 05.08.20.;R$ 26.820,75
AGO;05/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF005314;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 05.08.20.;R$ 225.000,00
AGO;05/08/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF443158;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;151001416;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. DEZ DE 2019 - PROC. 25000108626201911 - MA/EBSERH HU-UFMA - 155010-26443;R$ 182,40
AGO;05/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005343;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;112150714;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 05.08.20.ŽŽ;R$ 25.350,00
AGO;06/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005398;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 05.08.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 56.494,25
AGO;06/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005399;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 05.08.2020 - FAEC     - PARCELA E COMP. 03/2020;R$ 439.266,37
AGO;06/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005400;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 05.08.2020 - FAEC     - PARCELA E COMP. 04/2020;R$ 198.101,03
AGO;10/08/2020;154041;FUNDACAO UNIVERSIDADE DO MARANHAO;INVESTIMENTO;154041152582020PF000243;CUST/INV-EMENDAS IMPOSITIVAS DE BANCADA RP7;8188000000;LIBERACAO EMENDAS PARLAMENTARES - EMENDA: 71110011 PTRES: 151404 UO: 26394 UG:Ž155010 EMPENHO: 2019NE803814 AUTOR: BANCADA DO MARANHAO;R$ 514.000,00
AGO;12/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005499;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 12.08.20.;R$ 20.282,39
AGO;12/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF005531;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915107;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 12.08.20.;R$ 218.461,64
AGO;13/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005637;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 12.08.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 57.385,44
AGO;13/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005638;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 12.08.2020 - FAEC     - PARCELA E COMP. 01/2020;R$ 166.922,07
AGO;18/08/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF443392;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;151002171;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. DEZ DE 2019 - PROC. 25000138754201981 - MA/EBSERH HU-UFMA - 155010-26443;R$ 144,00
AGO;20/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005825;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 19.08.2020 - FAEC     - PARCELA E COMP. 04/2020;R$ 25.927,53
AGO;21/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005856;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO PARA ATENDER AO ENFRENTAMENTO A COVID-19 - MP.924;R$ 287.001,27
AGO;26/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF005916;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 26.08.20.;R$ 319.242,42
AGO;27/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006012;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 26.08.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 42.241,93
AGO;27/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006013;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 26.08.2020 - FAEC     - PARCELA E COMP. 04/2020;R$ 31.958,32
AGO;28/08/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006043;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO PARA ATENDER AO ENFRENTAMENTO A COVID-19 - MP.940;R$ 790.610,92
SET;02/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006102;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 02.09.20.;R$ 706.009,42
SET;03/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006193;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 02.09.2020 - TETO MAC - PARCELA 09/2020 - COMP. 08/2020;R$ 4.882.811,69
SET;03/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006194;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 02.09.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 56.800,20
SET;03/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006195;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 02.09.2020 - FAEC     - PARCELA E COMP. 04/2020;R$ 101.296,52
SET;08/09/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF443877;EMENDAS RESULTADO EOF - 9;151081984;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. AGO DE 2020 - PROC. 25000112021202050 - MA/EBSERH HU-UFMA - 155010-26443;R$ 4.782.660,67
SET;10/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006341;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 09.09.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 30.624,28
SET;10/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006342;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 09.09.2020 - FAEC     - PARCELA E COMP. 04/2020;R$ 164.834,87
SET;10/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006343;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 09.09.2020 - FAEC     - PARCELA E COMP. 05/2020;R$ 77.809,14
SET;16/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006379;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 16.09.20.;R$ 1.997,00
SET;16/09/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF443923;EMENDAS RESULTADO EOF - 9;151081984;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. SET DE 2020 - PROC. 25000112021202050 - MA/EBSERH HU-UFMA - 155010-26443;R$ 2.720.830,25
SET;17/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006488;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 16.09.2020 - FAEC     - PARCELA E COMP. 12/2019;R$ 44.154,12
SET;17/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006489;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 16.09.2020 - FAEC     - PARCELA E COMP. 05/2020;R$ 235.905,19
SET;21/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006528;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 21.09.20.;R$ 507.675,25
SET;21/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF006510;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 21.09.20.;R$ 286.061,75
SET;23/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006587;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100150714;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 23.09.20.;R$ 425.088,55
SET;23/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006588;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 23.09.20.;R$ 3.720,00
SET;23/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006589;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 23.09.20.;R$ 680,00
SET;24/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006714;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 23.09.2020 - FAEC     - PARCELA E COMP. 05/2020;R$ 180.074,51
SET;24/09/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006730;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 23.09.2020 - TETO MAC - PARCELA 10/2020 - COMP. 09/2020;R$ 3.512.939,63
OUT;01/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006805;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 30.09.2020 - TETO MAC - PARCELA 10/2020 - COMP. 09/2020;R$ 1.864.990,88
OUT;01/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006806;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 30.09.2020 - FAEC     - PARCELA E COMP. 05/2020;R$ 57.136,75
OUT;01/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF006860;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 30.09.20.;R$ 117.886,72
OUT;01/10/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444172;EMENDAS RESULTADO EOF - 9;151081984;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. SET DE 2020 - PROC. 25000112021202050 - MA/EBSERH HU-UFMA - 155010-26443;R$ 467.315,26
OUT;01/10/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444209;EMENDAS RESULTADO EOF - 9;151042387;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. SET DE 2020 - PROC. 25000126745202081 - MA/EBSERH HU-UFMA - 155010-26443;R$ 989.523,99
OUT;08/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007006;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 07.10.2020 - FAEC     - PARCELA E COMP. 04/2020;R$ 166.922,07
OUT;08/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007007;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 07.10.2020 - FAEC     - PARCELA E COMP. 05/2020;R$ 353.779,22
OUT;08/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007075;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 07.10.20.;R$ 191.752,28
OUT;08/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF007053;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 07.10.20.;R$ 454.646,58
OUT;14/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007119;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 14.10.20.;R$ 1.545,00
OUT;14/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007163;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 14.10.20.;R$ 35.322,50
OUT;15/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007255;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 07.10.2020 - FAEC     - PARCELA E COMP. 06/2020;R$ 174.392,34
OUT;16/10/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444400;EMENDAS RESULTADO EOF - 9;151042387;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. OUT DE 2020 - PROC. 25000126745202081 - MA/EBSERH HU-UFMA - 155010-26443;R$ 2.009.288,78
OUT;16/10/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444437;EMENDAS RESULTADO EOF - 9;151081984;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. OUT DE 2020 - PROC. 25000112021202050 - MA/EBSERH HU-UFMA - 155010-26443;R$ 605.138,01
OUT;21/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007387;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 21.10.20.Ž;R$ 812.874,41
